,ds,t,trend,seasonal_lower,seasonal_upper,trend_lower,trend_upper,yhat_lower,yhat_upper,weekly,weekly_lower,weekly_upper,seasonal,yhat
317,2017-05-21,0.950276243094,1.32810417178,-0.0113902612424,-0.0113902612424,1.32810417178,1.32810417178,1.00925077548,1.64614904583,-0.0113902612424,-0.0113902612424,-0.0113902612424,-0.0113902612424,1.31671391054
318,2017-05-22,0.953038674033,1.32932831351,-0.0120181735173,-0.0120181735173,1.32932831351,1.32932831351,0.983715889915,1.66022390913,-0.0120181735173,-0.0120181735173,-0.0120181735173,-0.0120181735173,1.31731013999
319,2017-05-23,0.955801104972,1.33055245523,0.0169020343758,0.0169020343758,1.33055245523,1.33055245523,1.02648346299,1.65993539012,0.0169020343758,0.0169020343758,0.0169020343758,0.0169020343758,1.34745448961
320,2017-05-24,0.958563535912,1.33177659696,0.0157095238346,0.0157095238346,1.33177659696,1.33177659696,1.02056692837,1.67665481441,0.0157095238346,0.0157095238346,0.0157095238346,0.0157095238346,1.3474861208
321,2017-05-25,0.961325966851,1.33300073869,-0.000525097159509,-0.000525097159509,1.33300073869,1.33300073869,1.02149766665,1.65807853424,-0.000525097159509,-0.000525097159509,-0.000525097159509,-0.000525097159509,1.33247564153
322,2017-05-26,0.96408839779,1.33422488042,-0.00703234098932,-0.00703234098932,1.33422488042,1.33422488042,1.01666962326,1.63196158335,-0.00703234098932,-0.00703234098932,-0.00703234098932,-0.00703234098932,1.32719253943
323,2017-05-27,0.966850828729,1.33544902214,-0.0016456853017,-0.0016456853017,1.33544902214,1.33544902214,1.0318788305,1.64121076666,-0.0016456853017,-0.0016456853017,-0.0016456853017,-0.0016456853017,1.33380333684
324,2017-05-28,0.969613259669,1.33667316387,-0.0113902612424,-0.0113902612424,1.33667316387,1.33667316387,0.982467975586,1.62180335258,-0.0113902612424,-0.0113902612424,-0.0113902612424,-0.0113902612424,1.32528290263
325,2017-05-29,0.972375690608,1.3378973056,-0.0120181735173,-0.0120181735173,1.3378973056,1.3378973056,0.99551251693,1.6543115132,-0.0120181735173,-0.0120181735173,-0.0120181735173,-0.0120181735173,1.32587913208
326,2017-05-30,0.975138121547,1.33912144733,0.0169020343758,0.0169020343758,1.33912144733,1.33912144733,1.05299103687,1.66188480741,0.0169020343758,0.0169020343758,0.0169020343758,0.0169020343758,1.3560234817
327,2017-05-31,0.977900552486,1.34034558905,0.0157095238346,0.0157095238346,1.34034558905,1.34034558905,1.04209036212,1.6829348031,0.0157095238346,0.0157095238346,0.0157095238346,0.0157095238346,1.35605511289
328,2017-06-01,0.980662983425,1.34156973078,-0.000525097159523,-0.000525097159523,1.34156973078,1.34156973078,1.01254787143,1.64831698477,-0.000525097159523,-0.000525097159523,-0.000525097159523,-0.000525097159523,1.34104463362
329,2017-06-02,0.983425414365,1.34279387251,-0.00703234098933,-0.00703234098933,1.34279387251,1.34279387251,1.02328641186,1.66132295049,-0.00703234098933,-0.00703234098933,-0.00703234098933,-0.00703234098933,1.33576153152
330,2017-06-03,0.986187845304,1.34401801424,-0.0016456853017,-0.0016456853017,1.34401801424,1.34401801424,1.05609446744,1.65902326054,-0.0016456853017,-0.0016456853017,-0.0016456853017,-0.0016456853017,1.34237232893
331,2017-06-04,0.988950276243,1.34524215596,-0.0113902612425,-0.0113902612425,1.34524215596,1.34524215596,1.01508461826,1.64789602875,-0.0113902612425,-0.0113902612425,-0.0113902612425,-0.0113902612425,1.33385189472
332,2017-06-05,0.991712707182,1.34646629769,-0.0120181735173,-0.0120181735173,1.34646629769,1.34646629769,0.990878845194,1.64023798143,-0.0120181735173,-0.0120181735173,-0.0120181735173,-0.0120181735173,1.33444812417
333,2017-06-06,0.994475138122,1.34769043942,0.0169020343757,0.0169020343757,1.34769043942,1.34769043942,1.04342296076,1.6856602089,0.0169020343757,0.0169020343757,0.0169020343757,0.0169020343757,1.36459247379
334,2017-06-07,0.997237569061,1.34891458115,0.0157095238346,0.0157095238346,1.34891458115,1.34891458115,1.06426295662,1.67503687529,0.0157095238346,0.0157095238346,0.0157095238346,0.0157095238346,1.36462410498
335,2017-06-08,1.0,1.35013872287,-0.000525097159538,-0.000525097159538,1.35013872287,1.35013872287,1.05014224164,1.68084407584,-0.000525097159538,-0.000525097159538,-0.000525097159538,-0.000525097159538,1.34961362571
336,2017-06-09,1.00276243094,1.3513628646,-0.00703234098932,-0.00703234098932,1.3513628646,1.3513628646,1.00911721525,1.66895465837,-0.00703234098932,-0.00703234098932,-0.00703234098932,-0.00703234098932,1.34433052361
337,2017-06-10,1.00552486188,1.35258700633,-0.0016456853017,-0.0016456853017,1.35258700633,1.35258700633,1.03629966833,1.68688131259,-0.0016456853017,-0.0016456853017,-0.0016456853017,-0.0016456853017,1.35094132103
338,2017-06-11,1.00828729282,1.35381114806,-0.0113902612425,-0.0113902612425,1.35381114806,1.35397841985,1.00179283211,1.64442722901,-0.0113902612425,-0.0113902612425,-0.0113902612425,-0.0113902612425,1.34242088681
339,2017-06-12,1.01104972376,1.35503528978,-0.0120181735173,-0.0120181735173,1.35488930217,1.35571047258,1.03047365184,1.66281987462,-0.0120181735173,-0.0120181735173,-0.0120181735173,-0.0120181735173,1.34301711627
